problem_id,item_id,verdict,labels,rationale
1579D,40f124da7b,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,cb4fa58340,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,b1c9058a8c,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,00ee473bfc,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0df8f22654,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,627a7b91b5,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,61b7c29cdf,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,4a1bb76684,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1579D,9f7479faa9,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,ef0b0f26d4,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,2690052346,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,d50687bac3,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,a2f89eaae6,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,8210895f2d,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,9b4cb5b48c,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,4e060db555,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,dfe6da3512,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,143c9920fb,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,bdc6200fe2,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,50fcc6b2fe,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,f533a31e9e,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,8851cf8ae7,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,f78a6e2137,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,f5560da49c,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,4a67524ead,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,e1ff89292a,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,51f669ce3d,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,c8a7f8a49e,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,2c59c9dd8f,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,fb8d1756a2,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,23169ba84d,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,9cfa365e95,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,b24b8838b1,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,4412678954,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,4968ebaed1,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,f0555c4a5f,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,57e347fe3d,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,7e489bf9c0,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,833cfe41d8,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,14a983e443,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,38fc1456fc,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0e80c3f800,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,31de6cd2c7,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,54d433793b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,06a6052c86,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,270a7d84de,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0bcb200f8f,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,b3724973e1,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,2b5466dd24,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,7113ed4c89,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,ffb33c0946,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,a11bab63ae,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,7d865e4bca,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,642a732780,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,691d101c53,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,55a2c7df19,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0d586e8ab3,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,a71dc5ac98,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,98a17b99a4,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,c14b9a9b74,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,ca4f5cbf68,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0dedb8593c,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,9a7ac8e344,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,2f743aadf4,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,2cefaa1090,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0e8ef41285,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,f2070903b1,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1579D,bbe722650e,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,7313652e71,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,767ab36bf4,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,ab2fee3c94,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,a45b137334,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,0f864aedb0,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,d3a94e4320,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,c3ad1d1035,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,4d8b10e43b,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,d2b16778ea,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,18f00ecf5f,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,da6379c0d3,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1579D,0b43748113,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,1a5cce3900,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,a97931e57f,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,7a05a1ade4,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,81fbf26973,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1579D,2e881007a6,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1579D,09046cc9dc,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
